,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2022-09-20,53.79999923706055,52.880001068115234,51.81999969482422,51.0,49.66999816894531,50.119998931884766,50.91999816894531,50.77000045776367,49.84000015258789,51.52000045776367,53.189998626708984,52.79999923706055,52.150001525878906,51.349998474121094,51.43000030517578,51.91999816894531,51.47999954223633,53.65999984741211,53.0,53.599998474121094,54.61000061035156,54.540000915527344,53.63999938964844,55.5,,,,,,,
2022-07-26,57.807655334472656,57.947505950927734,57.677799224853516,58.18724822998047,55.590049743652344,55.2803840637207,55.2803840637207,54.32141876220703,55.06061935424805,55.31034851074219,55.99960708618164,56.92860794067383,57.44804382324219,58.646751403808594,58.41699981689453,58.79999923706055,58.470001220703125,58.95000076293945,58.2400016784668,56.959999084472656,57.0,57.189998626708984,57.95000076293945,56.79999923706055,56.47999954223633,55.7400016784668,55.310001373291016,55.5099983215332,55.43000030517578,55.33000183105469,56.22999954223633
2022-06-14,58.47693634033203,58.846534729003906,56.83870315551758,57.47801208496094,58.4269905090332,58.347076416015625,57.957496643066406,59.70561218261719,59.725589752197266,59.46586608886719,58.97639846801758,59.19615936279297,60.085201263427734,58.41699981689453,58.46694564819336,58.56684112548828,57.867591857910156,57.8875732421875,57.667808532714844,57.218292236328125,55.55009078979492,56.38918685913086,56.179412841796875,57.667808532714844,57.637840270996094,57.338165283203125,56.98854064941406,57.75770950317383,57.807655334472656,57.947505950927734,57.677799224853516
2022-05-03,62.66071319580078,64.71646881103516,63.62871551513672,64.30731964111328,62.95011901855469,62.60083770751953,62.251556396484375,61.812461853027344,63.01997375488281,62.970069885253906,64.66657257080078,63.32933044433594,62.810401916503906,62.66071319580078,63.968013763427734,63.86112976074219,64.1308364868164,64.71021270751953,65.85897064208984,65.41944885253906,64.68024444580078,65.2995834350586,64.67025756835938,64.42052459716797,64.78013610839844,63.34169006347656,61.50366973876953,60.27499771118164,58.24718475341797,58.47693634033203,58.846534729003906
2022-03-15,62.540958404541016,63.17964172363281,63.66863250732422,63.12974548339844,63.858245849609375,64.39712524414062,63.768428802490234,64.47696685791016,65.36512756347656,65.20545959472656,65.4848861694336,65.39506530761719,64.68653106689453,65.12562561035156,63.72850799560547,63.16965866088867,63.22953796386719,63.42912673950195,64.29733276367188,64.52686309814453,64.3771743774414,64.62666320800781,65.01585388183594,65.36512756347656,65.54476165771484,67.22130584716797,66.52275085449219,64.5767593383789,64.54682159423828,63.30937194824219,63.97799301147461
2018-12-18,44.20741653442383,44.030826568603516,43.805171966552734,43.0399284362793,41.73509216308594,43.6187629699707,44.11912536621094,44.06025695800781,44.65871810913086,44.22704315185547,43.677635192871094,44.7862548828125,45.09038543701172,44.98247146606445,45.178680419921875,45.51225280761719,45.69865798950195,45.76734161376953,45.76734161376953,45.79676818847656,45.91449737548828,46.63068771362305,46.051841735839844,46.36579132080078,46.522762298583984,46.88575744628906,46.74840545654297,46.82689666748047,47.199710845947266,46.993682861328125,47.14084243774414
2018-09-25,49.71468734741211,48.96025466918945,48.930850982666016,49.214988708496094,49.234580993652344,49.087623596191406,49.13662338256836,49.33256912231445,48.92105484008789,49.851871490478516,49.695091247558594,48.21560287475586,46.28541946411133,45.85429763793945,45.89350891113281,46.10905075073242,46.363792419433594,45.80532455444336,46.050262451171875,45.628944396972656,45.2468376159668,43.924110412597656,44.82552719116211,44.28663635253906,44.384613037109375,45.18803787231445,45.619163513183594,46.207035064697266,45.3546142578125,47.81388854980469,48.50954055786133
2018-06-12,48.712890625,48.75202560424805,48.546539306640625,48.820526123046875,48.859676361083984,48.663963317871094,48.135536193847656,47.52883529663086,47.72453689575195,47.8126106262207,47.597320556640625,47.03954315185547,47.25482177734375,47.24504852294922,47.25482177734375,47.26462173461914,47.32332992553711,47.851749420166016,48.98689270019531,48.84009552001953,48.4682502746582,48.3018913269043,48.42910385131836,48.74224853515625,48.64439010620117,49.104312896728516,48.33125686645508,48.556312561035156,48.820526123046875,48.96731948852539,48.81074523925781
2018-03-20,50.24421691894531,50.420135498046875,49.100746154785156,47.957271575927734,48.98347091674805,47.986595153808594,48.31888198852539,48.6023063659668,47.546810150146484,48.34820556640625,48.79777526855469,49.364627838134766,48.26024627685547,48.50458526611328,49.28644943237305,48.94437789916992,49.39394760131836,49.28644943237305,49.86305618286133,49.84351348876953,49.86305618286133,50.35172653198242,50.40058898925781,50.44944381713867,50.117164611816406,50.37126922607422,50.52763748168945,50.57651138305664,51.27041244506836,51.2508659362793,49.93147277832031
2017-12-12,49.117862701416016,48.70789337158203,48.26864242553711,48.56147384643555,48.785987854003906,48.454105377197266,48.32720947265625,48.60051727294922,48.4736213684082,48.727413177490234,48.80550003051758,48.94215774536133,48.83478927612305,48.698143005371094,49.2642822265625,49.5083122253418,49.41068649291992,49.371646881103516,49.90850830078125,49.986595153808594,50.2794189453125,51.51908874511719,50.94318389892578,51.09935760498047,51.265296936035156,51.25553894042969,51.53861999511719,51.63623046875,51.77287673950195,51.8802604675293,52.18285369873047
2017-06-13,46.507843017578125,46.40073776245117,46.78043746948242,46.86805725097656,46.72201919555664,46.25469207763672,45.58293151855469,45.174041748046875,45.05720520019531,45.37848663330078,45.38821029663086,45.728973388671875,45.592674255371094,45.57319641113281,46.14760971069336,45.767913818359375,45.54399108886719,45.96263122558594,45.90422439575195,45.66082763671875,45.55372619628906,45.690032958984375,45.709495544433594,45.90422439575195,45.99183654785156,46.644142150878906,46.53704071044922,46.62466049194336,46.751224517822266,47.19906997680664,46.84859085083008
2017-03-14,45.89097213745117,46.221534729003906,46.05625534057617,45.90068054199219,45.57984161376953,45.181217193603516,44.9478759765625,45.05482482910156,44.763145446777344,44.646461486816406,45.20066833496094,45.064537048339844,45.56039810180664,45.472896575927734,45.4437255859375,45.78401184082031,45.69651412963867,45.98819351196289,45.92986297607422,46.14375305175781,45.90068054199219,45.424278259277344,44.850650787353516,45.19093322753906,44.87981414794922,44.60757827758789,44.7825813293457,44.67563247680664,45.74512481689453,46.02707290649414,46.13404083251953
