,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2022-09-20,28.860000610351562,28.40999984741211,28.6200008392334,28.040000915527344,27.3700008392334,26.860000610351562,27.219999313354492,25.969999313354492,25.190000534057617,26.010000228881836,26.899999618530273,26.15999984741211,25.100000381469727,24.510000228881836,24.520000457763672,24.8700008392334,24.190000534057617,25.239999771118164,24.489999771118164,24.889999389648438,25.270000457763672,24.8799991607666,24.149999618530273,24.489999771118164,,,,,,,
2022-07-26,28.965883255004883,29.075000762939453,29.93000030517578,30.399999618530273,30.34000015258789,30.100000381469727,30.270000457763672,29.850000381469727,29.469999313354492,29.899999618530273,30.34000015258789,30.43000030517578,30.420000076293945,31.139999389648438,31.360000610351562,31.579999923706055,31.690000534057617,31.709999084472656,31.540000915527344,31.209999084472656,30.770000457763672,30.940000534057617,30.729999542236328,30.18000030517578,30.34000015258789,29.739999771118164,29.510000228881836,29.729999542236328,29.549999237060547,29.520000457763672,30.440000534057617
2022-06-14,27.378711700439453,27.49774742126465,26.952157974243164,26.446247100830078,26.763681411743164,27.170394897460938,27.587026596069336,28.390533447265625,28.92620277404785,29.114681243896484,29.223796844482422,29.253557205200195,29.809066772460938,28.32109260559082,28.836925506591797,28.271495819091797,28.241735458374023,28.569089889526367,28.45005226135254,28.380613327026367,28.47981071472168,28.549251556396484,28.162376403808594,28.271495819091797,28.06317901611328,27.864782333374023,28.211977005004883,28.7972469329834,28.965883255004883,29.075000762939453,29.93000030517578
2022-05-03,28.727806091308594,29.432113647460938,29.075000762939453,29.253557205200195,29.20395851135254,29.08492088317871,29.432113647460938,29.372596740722656,30.076902389526367,30.18602180480957,30.503454208374023,30.314977645874023,30.06698226928711,30.03722381591797,30.503454208374023,30.989526748657227,31.187923431396484,31.28712272644043,31.50535774230957,31.197843551635742,31.08872413635254,31.15816307067871,31.16808319091797,31.50535774230957,31.515277862548828,30.78120994567871,29.98762321472168,29.809066772460938,28.311174392700195,27.378711700439453,27.49774742126465
2022-03-15,29.37957000732422,29.615787506103516,29.66499900817871,29.615787506103516,29.881532669067383,29.743738174438477,29.773265838623047,30.05869483947754,30.64923858642578,30.56065559387207,30.934667587280273,31.111831665039062,31.29883575439453,31.574426651000977,31.2200984954834,31.357892990112305,31.94843292236328,31.603952407836914,31.54489517211914,31.387418746948242,31.603952407836914,31.180728912353516,31.24962615966797,31.239782333374023,31.269309997558594,31.59410858154297,30.89529800415039,30.383495330810547,30.098064422607422,29.72405242919922,29.635473251342773
2018-12-18,23.458023071289062,23.360576629638672,23.280853271484375,23.077098846435547,22.049480438232422,22.20008087158203,22.439268112182617,22.5721492767334,22.45698356628418,22.208940505981445,22.235515594482422,22.62530517578125,22.749326705932617,23.174543380737305,23.15682601928711,23.6263427734375,23.378299713134766,22.96193504333496,23.334001541137695,23.43145179748535,23.679494857788086,23.608623504638672,23.520036697387695,23.76808738708496,23.78580093383789,23.351720809936523,23.20112419128418,23.342863082885742,23.69721221923828,24.16672706604004,23.732650756835938
2018-09-25,21.882892608642578,21.59276008605957,21.786182403564453,21.909265518188477,21.79497528076172,22.03235626220703,21.812564849853516,22.0235595703125,21.953224182128906,22.0235595703125,21.970809936523438,22.049942016601562,21.67188835144043,21.37296485900879,21.75980567932129,22.120275497436523,22.0059814453125,22.19060516357422,22.331275939941406,22.13785743713379,22.243358612060547,23.025833129882812,22.788454055786133,22.366445541381836,22.691740036010742,22.926502227783203,22.46584129333496,22.47470474243164,22.527854919433594,22.970792770385742,23.121395111083984
2018-06-12,20.707584381103516,20.768667221069336,20.934467315673828,21.170080184936523,21.283519744873047,21.527856826782227,21.641300201416016,21.623849868774414,21.868183135986328,22.400489807128906,22.3132266998291,22.54011344909668,22.793184280395508,22.93280029296875,23.142230987548828,23.325483322143555,23.386566162109375,23.456378936767578,22.74081802368164,22.89789390563965,23.020065307617188,22.95024871826172,22.95024871826172,22.915348052978516,22.793184280395508,22.6011962890625,22.819353103637695,22.64482879638672,22.461572647094727,22.50520896911621,22.50520896911621
2018-03-20,20.0651798248291,20.160400390625,20.246959686279297,19.9613037109375,20.246959686279297,20.593210220336914,20.53261947631836,20.69709014892578,20.645145416259766,20.79230499267578,20.939462661743164,21.147212982177734,20.99139976501465,20.90483856201172,20.870216369628906,20.757680892944336,20.3594913482666,20.385459899902344,20.67977523803711,20.896183013916016,20.731712341308594,20.774991989135742,20.55858612060547,20.662460327148438,20.714401245117188,20.69709014892578,21.017364501953125,21.38823699951172,21.283519744873047,21.39696502685547,22.14742660522461
2017-12-12,22.650915145874023,22.68524742126465,22.728158950805664,22.75391387939453,22.29900550842285,21.71535301208496,21.423524856567383,21.166030883789062,21.69818878173828,21.509353637695312,21.663850784301758,21.93851089477539,22.032928466796875,21.7668514251709,21.629520416259766,21.535106658935547,21.277612686157227,21.457857131958008,21.200363159179688,20.711122512817383,20.711122512817383,20.659624099731445,20.62529182434082,20.728290557861328,20.58237648010254,20.548044204711914,20.5566349029541,20.74545669555664,20.754039764404297,20.96003532409668,21.028701782226562
