,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2022-09-20,128.6699981689453,126.58999633789062,126.58000183105469,125.66000366210938,123.01000213623047,121.69999694824219,123.16000366210938,118.22000122070312,115.05000305175781,116.93000030517578,118.62999725341797,116.11000061035156,110.70999908447266,107.48999786376953,106.36000061035156,106.30000305175781,103.01000213623047,106.51000213623047,104.5,107.0,109.88999938964844,108.62999725341797,105.88999938964844,107.44999694824219,,,,,,,
2022-07-26,125.39447784423828,125.7818374633789,128.3344268798828,129.4170379638672,129.53622436523438,129.01974487304688,129.53622436523438,128.12583923339844,128.2251739501953,128.87075805664062,131.65179443359375,131.36375427246094,132.42649841308594,133.9958038330078,135.13800048828125,135.1678009033203,134.05538940429688,134.52220153808594,135.21746826171875,133.72763061523438,132.9727783203125,133.35018920898438,133.87660217285156,132.31724548339844,132.59535217285156,130.55923461914062,129.45675659179688,131.8404998779297,130.2513427734375,130.31092834472656,134.3732147216797
2022-06-14,117.42459869384766,117.52317810058594,115.81980895996094,114.93583679199219,116.3462142944336,117.10106658935547,119.55432891845703,122.07711791992188,123.50735473632812,124.38139343261719,125.19583892822266,125.8910903930664,128.28475952148438,123.34844207763672,125.30509185791016,124.49064636230469,124.00396728515625,125.14617156982422,124.36152648925781,123.66627502441406,123.66627502441406,124.33173370361328,122.83196258544922,123.24911499023438,120.6369400024414,120.696533203125,122.91142272949219,124.06356811523438,125.39447784423828,125.7818374633789,128.3344268798828
2022-05-03,127.77603149414062,128.9097442626953,127.00706481933594,127.84501647949219,127.68729400634766,126.59300994873047,128.26893615722656,126.88876342773438,127.97319793701172,128.5252685546875,127.77603149414062,126.49441528320312,126.99720764160156,126.89861297607422,128.93931579589844,132.24192810058594,131.1377716064453,131.3053741455078,132.39967346191406,130.83216857910156,130.68426513671875,130.9110107421875,130.22093200683594,130.69415283203125,132.1531982421875,129.5406951904297,126.6225814819336,125.69587707519531,120.28356170654297,117.42459869384766,117.52317810058594
2022-03-15,125.07986450195312,125.10923767089844,125.09944152832031,124.2861099243164,125.3015365600586,123.93120574951172,125.16352081298828,125.98178100585938,128.01263427734375,127.86475372314453,128.7421417236328,130.68426513671875,130.33924865722656,133.0305938720703,131.7391357421875,132.38978576660156,135.66282653808594,134.40093994140625,135.40650939941406,134.92344665527344,135.89942932128906,134.6967010498047,135.2290496826172,135.2290496826172,135.82057189941406,137.1514434814453,136.32333374023438,134.8741455078125,133.77984619140625,132.61654663085938,132.4686737060547
2018-12-18,85.66450500488281,85.80020904541016,86.35055541992188,85.98114013671875,82.13630676269531,82.66401672363281,83.04850769042969,83.01081085205078,83.154052734375,81.33717346191406,81.67642974853516,82.92034912109375,82.64140319824219,83.3726806640625,82.98066711425781,84.20948028564453,84.33010864257812,82.89020538330078,83.8702392578125,84.23211669921875,85.33280181884766,85.17446899414062,85.2197036743164,86.14698791503906,87.07426452636719,86.04145050048828,86.0188217163086,86.64456939697266,86.91596984863281,88.77052307128906,88.47651672363281
2018-09-25,80.3965072631836,79.64856719970703,80.336669921875,81.62313079833984,81.54834747314453,82.84228515625,81.2491683959961,81.81011962890625,83.48551940917969,84.21101379394531,84.9963607788086,84.32321166992188,82.7076644897461,82.37855529785156,82.36357879638672,83.20128631591797,83.23870086669922,83.1414794921875,84.47280883789062,83.99411010742188,83.724853515625,88.03301239013672,86.05097198486328,84.4054946899414,84.98886108398438,85.53487396240234,84.06892395019531,83.83705139160156,83.30602264404297,84.78692626953125,85.89387512207031
2018-06-12,70.95741271972656,70.65592193603516,71.36923217773438,72.031982421875,72.28428649902344,73.54592895507812,73.68694305419922,74.26578521728516,74.54782104492188,76.28443908691406,76.58870697021484,77.31598663330078,77.13788604736328,76.90782165527344,77.6202621459961,77.93937683105469,78.91158294677734,79.43108367919922,76.55159759521484,77.1823959350586,78.41434478759766,78.60731506347656,78.80768585205078,78.88933563232422,78.94869995117188,78.71122741699219,79.68341064453125,79.1119613647461,78.98580169677734,79.2010269165039,80.37360382080078
2018-03-20,75.11972045898438,75.39916229248047,75.41385650634766,74.34020233154297,75.09766387939453,76.3404312133789,76.48017120361328,76.77430725097656,76.23748779296875,76.78903198242188,76.39928436279297,76.9434585571289,76.5242919921875,76.73021697998047,76.15660858154297,75.99480438232422,75.08293151855469,75.33296203613281,76.19337463378906,76.84049224853516,76.48754119873047,76.28895568847656,75.54621887207031,75.98745727539062,76.62725067138672,76.48754119873047,77.09053802490234,77.69356536865234,77.50970458984375,77.21554565429688,77.03170776367188
2017-12-12,82.4676513671875,82.33021545410156,82.185546875,82.54496765136719,81.03593444824219,79.46858215332031,78.9145278930664,78.9145278930664,79.25716400146484,78.82705688476562,79.27174377441406,79.90596008300781,79.79661560058594,79.06034851074219,78.80519104003906,77.49298095703125,77.42007446289062,77.98870086669922,77.04100799560547,76.28285217285156,75.76522827148438,75.75794219970703,75.91831970214844,75.88188934326172,75.42988586425781,75.19660949707031,75.34969329833984,76.30470275878906,76.12975311279297,77.24510955810547,76.9097671508789
