,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2022-09-20,108.02499389648438,106.60990142822266,105.0552978515625,101.61723327636719,100.39148712158203,99.65404510498047,100.62069702148438,97.93999481201172,98.81999969482422,101.41999816894531,107.5199966430664,108.13999938964844,108.22000122070312,107.12000274658203,107.3499984741211,104.62999725341797,103.30999755859375,106.5199966430664,100.58999633789062,100.87000274658203,102.76000213623047,100.0,98.05999755859375,100.98999786376953,,,,,,,
2022-07-26,93.92394256591797,95.53833770751953,95.0500259399414,98.12934112548828,98.31868743896484,97.67093658447266,99.763671875,99.98291015625,101.94609832763672,101.60726928710938,103.28145599365234,105.69308471679688,107.06831359863281,108.96173095703125,109.6393814086914,110.44658660888672,110.41668701171875,110.5960693359375,108.51329040527344,105.73294067382812,106.13156127929688,106.7892837524414,108.33391571044922,106.41059112548828,105.2147445678711,104.15840911865234,104.0089340209961,104.19827270507812,103.14193725585938,103.04228973388672,105.36422729492188
2022-06-14,86.15391540527344,87.34526062011719,85.86601257324219,86.86872100830078,89.36061096191406,88.03028106689453,87.17648315429688,91.8326416015625,91.9219970703125,91.17740631103516,89.57903289794922,89.1006851196289,88.78179168701172,90.37625885009766,89.25016021728516,90.41612243652344,90.36629486083984,89.62885284423828,89.34982299804688,88.95120239257812,86.99798583984375,89.8680191040039,89.27009582519531,93.3957748413086,95.15965270996094,96.11632537841797,95.3988265991211,96.6046371459961,93.92394256591797,95.53833770751953,95.0500259399414
2022-05-03,99.62600708007812,102.48523712158203,98.55380249023438,96.51859283447266,92.9544906616211,93.0636978149414,92.2793960571289,91.33625030517578,94.3046875,93.47074127197266,96.22075653076172,91.32632446289062,90.87957763671875,91.10791015625,93.51045989990234,92.44817352294922,92.42831420898438,95.43646240234375,98.47438049316406,97.77942657470703,97.03483581542969,97.6503677368164,95.27761840820312,96.65758514404297,97.93827819824219,95.79386138916016,92.91477966308594,88.70536804199219,84.83350372314453,86.1539077758789,87.34526062011719
2022-03-15,98.4468765258789,102.72245025634766,103.65277862548828,104.69197845458984,104.69197845458984,106.49324798583984,104.61279296875,106.04788208007812,108.195556640625,110.17498779296875,111.57049560546875,110.83810424804688,108.77950286865234,108.15404510498047,107.08182525634766,107.93562316894531,106.11882781982422,105.77135467529297,107.83634948730469,107.32009887695312,107.39952087402344,110.83455657958984,110.993408203125,110.1197509765625,112.23439025878906,112.96904754638672,108.96812438964844,102.77313995361328,103.21989440917969,99.30831909179688,99.69550323486328
2018-12-18,45.13883590698242,44.004051208496094,43.89920425415039,43.42432403564453,42.99259948730469,45.404029846191406,45.891258239746094,45.496543884277344,45.891258239746094,45.97819900512695,44.425724029541016,46.226593017578125,46.443946838378906,46.77927780151367,47.6362419128418,47.53067398071289,47.97157669067383,48.133033752441406,48.15787887573242,49.66067886352539,49.58615493774414,50.46175765991211,49.49300765991211,49.648258209228516,49.940128326416016,50.337554931640625,50.486595153808594,50.26303482055664,50.18230438232422,49.989803314208984,50.480384826660156
2018-09-25,58.489994049072266,57.80451965332031,57.79827880859375,57.54821014404297,57.72951126098633,57.52946090698242,58.73604965209961,58.961116790771484,58.60477066040039,58.93612289428711,59.27995681762695,56.285343170166016,54.841156005859375,54.92868423461914,54.47229766845703,55.647647857666016,55.75392532348633,54.27849197387695,53.990909576416016,52.765541076660156,51.84027862548828,49.064456939697266,47.238922119140625,45.638458251953125,45.544673919677734,46.25113296508789,47.94538116455078,49.395809173583984,49.44581604003906,49.68339157104492,50.32107925415039
2018-06-12,60.800506591796875,60.46462631225586,60.12263107299805,59.62187576293945,59.71346664428711,59.20659637451172,59.07224655151367,58.931785583496094,58.63865661621094,57.191314697265625,56.81268310546875,55.646263122558594,55.28596115112305,54.837913513183594,55.42097091674805,54.59242630004883,54.11984634399414,55.04045486450195,56.70370101928711,56.6423225402832,56.20656204223633,56.61163330078125,57.078086853027344,57.69183349609375,58.32398223876953,59.06047821044922,58.13371658325195,58.34852981567383,59.26301193237305,59.19550323486328,59.692630767822266
2018-03-20,59.734153747558594,59.98188400268555,56.73041915893555,53.97441482543945,55.466983795166016,54.28406524658203,54.35219955444336,55.53228759765625,53.61930465698242,54.34598159790039,54.731075286865234,54.8863525390625,52.68144607543945,52.68765640258789,53.842891693115234,53.29633331298828,54.11618423461914,53.12864303588867,53.75594711303711,54.029232025146484,53.77457809448242,54.66274642944336,54.532318115234375,54.42051315307617,53.979530334472656,53.923641204833984,55.79935073852539,56.71237564086914,55.74345397949219,55.867671966552734,54.97950744628906
2017-12-12,55.293174743652344,54.261802673339844,53.508323669433594,54.49647903442383,54.934974670410156,54.762046813964844,54.533538818359375,55.79960250854492,55.97870635986328,55.52787399291992,55.367271423339844,55.478450775146484,55.151126861572266,55.0334587097168,55.61562728881836,56.07392883300781,56.32786178588867,56.78615951538086,57.69037628173828,58.46453094482422,58.94142532348633,59.94472885131836,59.20772933959961,59.61027908325195,59.083866119384766,59.573123931884766,59.80228805541992,59.80846405029297,60.012855529785156,59.36255645751953,60.855140686035156
2017-06-13,48.475059509277344,48.49348449707031,48.303043365478516,48.20476531982422,48.56721115112305,48.00818634033203,47.719459533691406,47.418460845947266,47.06829833984375,47.60274124145508,48.30918884277344,49.580814361572266,49.586971282958984,49.41449737548828,50.264556884765625,50.221435546875,49.901126861572266,50.13520050048828,50.75735855102539,50.36927795410156,50.6588020324707,50.837432861328125,50.69574737548828,50.98526382446289,50.917510986328125,50.98526382446289,50.96061706542969,50.9544677734375,51.65052795410156,52.35274887084961,52.586830139160156
