,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2022-09-20,145.94000244140625,143.2899932861328,138.7100067138672,131.25999450683594,127.33999633789062,127.51000213623047,133.44000244140625,125.33000183105469,121.08000183105469,126.05000305175781,133.50999450683594,132.11000061035156,132.1999969482422,129.7899932861328,131.89999389648438,131.57000732421875,130.4199981689453,132.39999389648438,133.14999389648438,136.08999633789062,137.33999633789062,138.38999938964844,139.1300048828125,141.32000732421875,,,,,,,
2022-07-26,155.9199981689453,156.08999633789062,159.08999633789062,159.30999755859375,169.07000732421875,163.27999877929688,166.63999938964844,166.5,165.0399932861328,165.88999938964844,164.85000610351562,169.02000427246094,167.8800048828125,169.99000549316406,170.47000122070312,172.0800018310547,167.1999969482422,168.69000244140625,162.9199981689453,158.97999572753906,160.07000732421875,163.60000610351562,169.3800048828125,164.52999877929688,165.4199981689453,162.2100067138672,160.25,153.66000366210938,151.82000732421875,152.38999938964844,155.9499969482422
2022-06-14,122.16000366210938,133.72000122070312,133.36000061035156,136.8000030517578,136.75,137.16000366210938,133.97000122070312,141.52999877929688,138.72000122070312,138.6999969482422,138.4499969482422,136.72000122070312,139.83999633789062,137.6999969482422,136.30999755859375,139.97000122070312,139.07000732421875,136.99000549316406,147.14999389648438,143.9499969482422,147.14999389648438,147.74000549316406,147.72000122070312,156.1300048828125,158.3800048828125,161.41000366210938,158.16000366210938,156.63999938964844,155.9199981689453,156.08999633789062,159.08999633789062
2022-05-03,153.5800018310547,156.97000122070312,150.47000122070312,148.89999389648438,133.30999755859375,132.9499969482422,129.38999938964844,123.13999938964844,127.19999694824219,124.05000305175781,132.0500030517578,125.5199966430664,127.13999938964844,120.69999694824219,124.06999969482422,119.4000015258789,122.05999755859375,127.7300033569336,132.22999572753906,131.39999389648438,130.64999389648438,140.5,139.25,139.24000549316406,140.82000732421875,139.6300048828125,133.72999572753906,127.0,115.86000061035156,122.16000366210938,133.72000122070312
2022-03-15,179.88999938964844,188.99000549316406,190.19000244140625,192.8300018310547,185.89999389648438,191.0399932861328,186.0399932861328,189.0500030517578,188.9499969482422,188.16000366210938,193.8000030517578,194.91000366210938,191.5,190.75999450683594,191.17999267578125,182.64999389648438,178.72000122070312,177.97000122070312,175.1999969482422,175.02999877929688,176.27999877929688,182.8699951171875,181.94000244140625,179.85000610351562,185.97999572753906,183.5500030517578,181.02000427246094,176.9199981689453,175.91000366210938,167.0399932861328,154.4600067138672
2018-12-18,318.7748718261719,310.5057067871094,304.189697265625,295.9302673339844,285.8343200683594,305.0447998046875,308.1639709472656,307.42547607421875,313.3721923828125,314.6451416015625,302.1005554199219,317.8226013183594,318.82342529296875,330.8919372558594,334.0985107421875,342.6300048828125,342.91180419921875,340.44366455078125,342.2704772949219,342.0956115722656,348.9266357421875,354.4069519042969,347.770263671875,348.460205078125,348.12982177734375,353.8919982910156,352.6968078613281,354.5818786621094,376.74627685546875,374.70574951171875,376.4644775390625
2018-09-25,355.1960144042969,353.06805419921875,355.3507385253906,359.7129821777344,369.76251220703125,373.70880126953125,379.4444885253906,377.21014404296875,373.80548095703125,373.12847900390625,372.8092956542969,355.4281311035156,346.3748474121094,348.3093566894531,347.1196594238281,356.1826171875,353.5227355957031,347.57421875,344.58551025390625,344.3146667480469,338.5790100097656,343.0281982421875,351.849365234375,347.4968566894531,324.59283447265625,338.443603515625,343.23138427734375,351.1723327636719,346.0266418457031,350.11810302734375,354.46087646484375
2018-06-12,356.71234130859375,350.1964111328125,348.8200988769531,344.4504089355469,341.42822265625,328.3193664550781,329.8304138183594,324.9891357421875,326.1922912597656,318.7716064453125,318.86785888671875,317.443359375,322.09210205078125,322.9198913574219,323.46844482421875,320.4366455078125,320.6772766113281,322.0825500488281,329.0893249511719,334.1327209472656,327.81884765625,333.0450744628906,337.62646484375,342.7371826171875,343.4879455566406,346.7122802734375,341.99603271484375,341.5822448730469,340.01336669921875,344.82574462890625,342.56396484375
2018-03-20,323.3472900390625,322.8396911621094,306.089599609375,307.4207763671875,315.0536804199219,307.53570556640625,306.48223876953125,314.0097351074219,308.7998352050781,316.82537841796875,313.58837890625,322.1693115234375,312.3241882324219,308.83819580078125,320.66571044921875,313.5117492675781,323.20361328125,315.35052490234375,317.73516845703125,322.47576904296875,326.5747375488281,326.22998046875,324.34332275390625,324.5060729980469,315.1398010253906,328.3560791015625,328.2889709472656,326.4598083496094,319.4494934082031,315.5994873046875,310.4758605957031
2017-12-12,276.310791015625,278.12139892578125,280.0655517578125,280.1227111816406,282.2193603515625,283.2771301269531,283.8966064453125,281.1614990234375,281.22821044921875,281.4759521484375,281.7237854003906,282.41943359375,281.0471496582031,282.88641357421875,283.8013000488281,282.7243957519531,294.3223571777344,295.5707092285156,303.46148681640625,305.20556640625,312.6960144042969,320.40570068359375,319.4050598144531,334.5100402832031,324.1700744628906,321.85430908203125,322.11163330078125,319.8148498535156,318.95721435546875,326.9813232421875,327.08624267578125
