,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2022-09-20,271.4599914550781,260.82000732421875,257.5,255.1199951171875,245.7899932861328,253.85000610351562,259.44000244140625,267.5,262.44000244140625,265.8900146484375,276.94000244140625,273.7300109863281,272.30999755859375,264.42999267578125,267.5,267.69000244140625,260.8399963378906,273.8800048828125,270.30999755859375,273.6499938964844,278.260009765625,279.67999267578125,270.010009765625,279.8800048828125,,,,,,,
2022-07-26,270.18707275390625,269.49127197265625,256.7085266113281,259.77996826171875,250.84396362304688,247.782470703125,251.69879150390625,250.29727172851562,254.1241455078125,256.25128173828125,259.2531433105469,262.72216796875,269.5906677246094,273.8946533203125,273.48712158203125,275.6341247558594,276.4989318847656,280.4947509765625,279.80889892578125,273.010009765625,272.6700134277344,273.7099914550781,276.8299865722656,272.9200134277344,272.1300048828125,269.5,269.04998779296875,272.3500061035156,274.010009765625,274.3999938964844,281.4200134277344
2022-06-14,271.0319519042969,273.6064147949219,263.40802001953125,267.5032653808594,269.2626647949219,269.948486328125,270.5946044921875,281.48876953125,281.3297119140625,278.7453308105469,276.86669921875,278.5962219238281,282.0751953125,275.75341796875,279.80889892578125,283.953857421875,279.0335998535156,278.1787414550781,275.1868591308594,275.266357421875,261.5592041015625,261.5989685058594,260.05828857421875,268.3581237792969,267.9306945800781,268.6165466308594,270.30633544921875,272.16510009765625,270.18707275390625,269.49127197265625,256.7085266113281
2022-05-03,276.18011474609375,282.77020263671875,280.7348937988281,283.87677001953125,277.19775390625,275.9429931640625,275.22174072265625,270.7065124511719,276.6642150878906,278.9959716796875,286.0602722167969,277.02984619140625,273.0283508300781,267.3274841308594,271.1313781738281,272.2943115234375,272.7714538574219,277.53265380859375,283.07916259765625,280.8028869628906,276.8468017578125,279.9381408691406,278.6061706542969,283.6755676269531,286.47857666015625,280.09716796875,276.2603454589844,276.4293518066406,268.0599060058594,271.0319519042969,273.6064147949219
2022-03-15,275.41937255859375,280.00372314453125,281.76239013671875,283.2247009277344,283.4617919921875,288.7872009277344,288.34259033203125,291.4647216796875,295.4266662597656,294.2015380859375,298.9538879394531,301.0682373046875,297.7682800292969,303.41973876953125,293.727294921875,295.2982177734375,293.97430419921875,292.9862976074219,294.2509460449219,293.4012145996094,286.44561767578125,288.2734375,287.08782958984375,286.59381103515625,287.64111328125,293.8655700683594,289.5479736328125,282.75042724609375,280.8336486816406,275.17236328125,281.386962890625
2018-12-18,201.27687072753906,201.7350311279297,198.14308166503906,195.421630859375,188.5401611328125,192.64523315429688,196.8602752685547,197.95066833496094,199.535888671875,195.77899169921875,191.3257598876953,196.9243927001953,193.68064880371094,195.540771484375,194.24879455566406,196.49375915527344,195.3300323486328,195.79733276367188,197.4467010498047,194.9176788330078,197.3092498779297,198.55543518066406,196.70448303222656,199.3892822265625,197.66661071777344,195.55908203125,196.34713745117188,196.1913604736328,200.91952514648438,200.71792602539062,203.686767578125
2018-09-25,209.89019775390625,208.72645568847656,209.09303283691406,209.34959411621094,205.6018524169922,208.11256408691406,207.0496368408203,207.89263916015625,207.96595764160156,208.18585205078125,210.3025360107422,199.50836181640625,197.00686645507812,195.16510009765625,196.5670623779297,197.37339782714844,197.932373046875,193.4515838623047,198.08810424804688,194.83522033691406,192.3794708251953,187.9170684814453,190.18035888671875,187.8712615966797,189.1815643310547,201.12112426757812,199.6275177001953,201.37765502929688,200.95616149902344,202.82545471191406,204.80465698242188
2018-06-12,207.05429077148438,207.09986877441406,205.879150390625,206.42575073242188,206.56239318847656,208.8216094970703,209.64144897460938,208.31146240234375,209.52304077148438,211.955322265625,209.4319610595703,208.3570098876953,210.87127685546875,209.96031188964844,206.9359130859375,206.23443603515625,210.10604858398438,209.9420928955078,214.0869903564453,213.36737060546875,212.93914794921875,212.1193389892578,210.93502807617188,214.24188232421875,214.1781005859375,215.28033447265625,213.4402313232422,204.8042449951172,205.20501708984375,203.58349609375,203.71104431152344
2018-03-20,235.73387145996094,235.12696838378906,229.42066955566406,225.1998291015625,228.6598358154297,227.07473754882812,233.9857177734375,232.6179962158203,230.44419860839844,232.81727600097656,233.93138122558594,232.228515625,230.2902069091797,233.54188537597656,232.0564422607422,235.4983673095703,227.0294647216797,225.70704650878906,227.2740020751953,224.11288452148438,220.8883819580078,219.5116424560547,223.71437072753906,222.23797607421875,221.59487915039062,217.7816162109375,210.05548095703125,214.4121551513672,210.7438201904297,210.95217895507812,206.6678924560547
2017-12-12,198.08714294433594,195.47386169433594,196.1767578125,200.15074157714844,197.5464630126953,197.2401123046875,195.10440063476562,196.84356689453125,197.3031463623047,198.00604248046875,198.2313690185547,200.56529235839844,199.38475036621094,195.06832885742188,198.0421142578125,199.84434509277344,200.36703491210938,197.12294006347656,195.5009307861328,198.2223358154297,200.7815399169922,202.0341033935547,200.72744750976562,203.6561737060547,201.16903686523438,202.3945770263672,207.71127319335938,208.73855590820312,209.02691650390625,208.0987548828125,206.5848388671875
2017-06-13,227.55059814453125,224.98329162597656,224.7247314453125,227.84481811523438,229.38702392578125,227.19403076171875,228.72732543945312,228.8699493408203,226.40953063964844,226.56112670898438,225.90145874023438,227.38124084472656,227.4614715576172,226.95335388183594,235.2973175048828,234.2275390625,232.95278930664062,234.63763427734375,236.75033569335938,233.77293395996094,234.20079040527344,235.19032287597656,235.11900329589844,236.1085205078125,238.3103485107422,239.8347930908203,239.89710998535156,240.79750061035156,241.68898010253906,237.77548217773438,231.79385375976562
2017-03-14,208.18104553222656,209.57362365722656,209.03256225585938,209.31639099121094,208.589111328125,207.08120727539062,207.93272399902344,207.58680725097656,207.0191192626953,205.5733642578125,207.38278198242188,207.04576110839844,208.34068298339844,207.38278198242188,207.37393188476562,209.42283630371094,207.37393188476562,207.23199462890625,206.32730102539062,207.24974060058594,207.86175537109375,206.97482299804688,204.56224060058594,208.04803466796875,207.4714813232422,206.85060119628906,208.3939208984375,207.31185913085938,212.32322692871094,223.44581604003906,227.87185668945312
2016-12-13,191.2928924560547,191.14291381835938,188.31967163085938,189.06956481933594,192.669189453125,191.504638671875,190.99290466308594,191.6546173095703,191.85752868652344,191.81344604492188,190.19886779785156,190.6753387451172,190.92236328125,190.60472106933594,192.15753173828125,192.139892578125,193.05746459960938,191.4252471923828,193.58676147460938,194.17788696289062,193.90440368652344,193.4368133544922,192.21925354003906,195.13955688476562,193.560302734375,192.8809814453125,193.3485565185547,192.669189453125,194.01023864746094,195.73953247070312,195.08663940429688
2015-12-15,158.1681671142578,156.58389282226562,156.62693786621094,155.9381561279297,157.0746612548828,159.01193237304688,158.86553955078125,159.34774780273438,159.528564453125,161.29364013671875,160.20018005371094,157.64297485351562,155.9122772216797,155.30096435546875,154.00088500976562,152.38214111328125,150.75485229492188,151.2370147705078,151.24559020996094,148.76593017578125,150.28990173339844,149.13612365722656,147.43991088867188,146.13119506835938,145.8126220703125,148.47314453125,146.68222045898438,148.96392822265625,148.33538818359375,150.21238708496094,154.06971740722656
2006-06-28,60.96138000488281,61.62642288208008,61.251461029052734,62.086360931396484,61.46372604370117,62.503814697265625,62.53915786743164,63.6287956237793,63.60757064819336,63.84103012084961,63.33161544799805,63.083980560302734,62.36937713623047,61.71843338012695,62.29861068725586,63.225467681884766,63.147674560546875,64.47784423828125,65.73724365234375,67.31503295898438,66.42356872558594,67.39289093017578,66.94004821777344,65.89997863769531,65.10753631591797,65.04386901855469,65.48960876464844,64.98727416992188,64.98015594482422,64.91650390625,64.83866119384766
2006-05-09,65.5726547241211,65.92595672607422,65.1133804321289,64.9013671875,65.1133804321289,64.97911834716797,64.5904769897461,64.37142181396484,64.32902526855469,64.30078887939453,64.16650390625,63.11937713623047,63.16179275512695,63.20426559448242,62.227882385253906,63.21842956542969,64.26557159423828,64.13114929199219,62.744361877441406,63.33161163330078,63.37407302856445,64.10282897949219,63.54389572143555,62.871707916259766,62.093441009521484,61.081661224365234,61.803348541259766,61.85992431640625,61.562774658203125,61.39295959472656,61.95191955566406
2006-03-27,64.6611557006836,64.68940734863281,65.45958709716797,65.31825256347656,65.97539520263672,66.27925872802734,66.25807189941406,66.46297454833984,66.20858001708984,65.8128662109375,65.54438781738281,64.81657409667969,64.45623779296875,64.44209289550781,64.31487274169922,64.83777618408203,65.8976821899414,65.90474700927734,65.63624572753906,66.34284210205078,63.59413528442383,63.60830307006836,62.9441032409668,64.30078125,63.806175231933594,64.12413024902344,63.064231872558594,64.15238189697266,65.01441192626953,65.48784637451172,65.57266235351562
2006-01-30,70.58802032470703,68.20968627929688,69.44470977783203,69.34593200683594,68.90835571289062,68.77428436279297,68.88009643554688,68.83074188232422,68.78133392333984,68.75310516357422,68.68960571289062,70.22103881835938,70.7785873413086,70.95500946044922,70.1292953491211,69.99522399902344,71.10324096679688,70.1786880493164,70.7009506225586,70.57391357421875,69.89640808105469,69.36002349853516,70.28567504882812,69.04911804199219,68.3990707397461,68.44852447509766,68.22240447998047,68.3001480102539,68.15178680419922,68.08815002441406,68.2647933959961
2005-12-12,72.36648559570312,72.02775573730469,71.95008850097656,71.42081451416016,70.2139892578125,68.49197387695312,70.01636505126953,70.46804809570312,71.25141906738281,71.20198059082031,70.81385803222656,71.59015655517578,71.63250732421875,70.82093048095703,71.14555358886719,71.31494140625,71.02559661865234,72.19005584716797,72.01363372802734,72.15477752685547,72.71227264404297,71.74543762207031,70.1857681274414,70.05166625976562,69.45882415771484,68.76722717285156,67.34162139892578,67.06637573242188,67.60980987548828,67.6592025756836,68.6331558227539
2005-10-31,70.11235046386719,70.006591796875,71.17687225341797,70.61287689208984,71.12754821777344,70.68339538574219,69.65409851074219,69.26632690429688,70.94425201416016,72.51639556884766,75.6748046875,75.03324890136719,74.99800109863281,75.08261108398438,74.62435913085938,74.49745178222656,74.1449203491211,75.57054901123047,75.35884857177734,75.11885833740234,74.71659851074219,74.18730926513672,74.046142578125,72.97344207763672,72.2677001953125,71.61136627197266,71.03263092041016,70.87735748291016,72.14064025878906,72.3664779663086,72.0277328491211
2005-08-31,65.27606201171875,64.82483673095703,64.8177719116211,65.79772186279297,66.65788269042969,64.86006927490234,66.22779846191406,66.62261962890625,67.76468658447266,66.83407592773438,67.3416976928711,70.51419830322266,69.26634979248047,68.6952896118164,66.89752960205078,66.18546295166016,68.24409484863281,68.22998046875,68.0396499633789,67.84225463867188,68.54022979736328,69.01958465576172,67.82108306884766,67.22183990478516,66.60845947265625,66.28418731689453,66.12907409667969,65.56509399414062,64.31725311279297,64.23968505859375,64.66268920898438
2005-09-19,69.2663345336914,68.69529724121094,66.89753723144531,66.18547058105469,68.24409484863281,68.22997283935547,68.03962707519531,67.84223175048828,68.54021453857422,69.01957702636719,67.82109832763672,67.22183990478516,66.60851287841797,66.2842025756836,66.12908935546875,65.56509399414062,64.31722259521484,64.23966979980469,64.66268157958984,64.93058013916016,64.41594696044922,63.47121810913086,64.43708801269531,63.47121810913086,65.24781036376953,67.84223175048828,66.19956970214844,66.9750747680664,67.64484405517578,68.59659576416016,70.11233520507812
2005-08-08,67.05219268798828,66.65086364746094,66.40435028076172,66.6578598022461,66.61561584472656,66.8761215209961,66.56629180908203,66.63674926757812,66.66490936279297,66.5451889038086,67.31977844238281,66.93248748779297,66.67195129394531,66.89047241210938,66.17845153808594,66.21366119384766,65.98808288574219,65.27603149414062,64.82484436035156,64.81779479980469,65.79773712158203,66.6578598022461,64.86006927490234,66.22777557373047,66.62256622314453,67.76470184326172,66.8340835571289,67.34168243408203,70.51420593261719,69.2663345336914,68.69526672363281
2005-06-29,65.44667053222656,65.4889144897461,65.67906951904297,66.01702880859375,65.83395385742188,66.16492462158203,65.9818344116211,66.55221557617188,66.93953704833984,67.03105926513672,67.43244171142578,67.47470092773438,67.54510498046875,68.10140991210938,68.34085845947266,67.70710754394531,67.3550033569336,66.67193603515625,69.35486602783203,68.62958526611328,68.63660430908203,68.58731079101562,68.25634765625,68.77743530273438,68.9253158569336,68.31269836425781,67.53104400634766,67.05219268798828,66.65080261230469,66.40435791015625,66.65784454345703
2005-05-02,58.89557647705078,58.52985763549805,59.73250961303711,60.175621032714844,60.59055709838867,61.25168991088867,61.01256561279297,61.68772888183594,60.93519973754883,60.11933898925781,60.27407455444336,60.48507308959961,61.04069137573242,61.462711334228516,61.575191497802734,61.940940856933594,62.82709884643555,62.34121322631836,62.460941314697266,62.65105438232422,63.017250061035156,63.72140121459961,63.94673156738281,63.95380401611328,64.39039611816406,65.01708984375,64.0594253540039,63.341156005859375,62.67922592163086,63.05243682861328,63.23552703857422
2005-03-21,61.51895523071289,60.829689025878906,60.471012115478516,60.07013702392578,61.13213348388672,60.72418975830078,60.45692825317383,59.859127044677734,58.83931350708008,59.64110565185547,59.60593795776367,59.62701416015625,60.4428596496582,60.05606460571289,59.97164535522461,61.033626556396484,59.60593795776367,59.563743591308594,59.40195846557617,60.499114990234375,59.15578842163086,58.311832427978516,58.058631896972656,59.19800567626953,59.33161926269531,57.967220306396484,58.11488342285156,57.861698150634766,57.81246566772461,58.89555740356445,58.529850006103516
