id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,RecoveryDate,RecoveryFDate,RecoveryMagnitude,RecoveryTerm
2022-07-26,181.2568206787109,184.27001953125,189.3448486328125,191.9119873046875,194.26109313964844,193.29965209960935,193.5474395751953,189.8701629638672,191.71376037597656,192.5760803222656,190.0783233642578,192.9725646972656,195.678466796875,200.74339294433597,203.5186920166016,207.75103759765625,208.12767028808597,205.6596527099609,205.19378662109372,196.7291259765625,197.29409790039065,178.32293701171875,179.39341735839844,172.05868530273438,169.03558349609375,168.96621704101562,167.15235900878906,170.63137817382812,170.215087890625,171.81088256835938,176.72714233398438,26,30,5.728177204302488,4
2022-06-14,168.48751831054688,169.28338623046875,163.99049377441406,166.32968139648438,170.215087890625,173.11924743652344,177.05422973632812,181.48480224609372,182.0101318359375,177.1731719970703,175.16107177734375,171.56309509277344,172.10824584960938,180.70176696777344,180.16653442382807,182.366943359375,181.28656005859372,180.14669799804688,182.21826171875,183.7050323486328,184.3691253662109,187.0453186035156,183.6356658935547,188.9681854248047,190.96046447753903,188.15542602539065,189.54307556152344,187.9571990966797,181.2568206787109,184.27001953125,189.3448486328125,2,24,16.44605737953626,22
2022-05-03,196.43121337890625,204.00668334960935,197.81661987304688,199.3199005126953,199.103759765625,199.3592071533203,197.5611572265625,205.25450134277344,207.52420043945312,209.9609222412109,212.48606872558597,192.08834838867188,192.64840698242188,178.7158660888672,180.04229736328125,177.08482360839844,182.076171875,187.5686187744141,189.6811065673828,186.54676818847656,184.3851776123047,187.75531005859372,187.40158081054688,187.4114227294922,183.5794677734375,181.8894805908203,181.43751525878903,176.2987823486328,169.1851348876953,168.48751831054688,169.28338623046875,29,30,0.4723601652527015,1
2022-03-15,199.2545623779297,202.4247589111328,204.5470733642578,202.7391662597656,202.15948486328125,205.7457733154297,209.6170196533203,210.9238128662109,211.8179473876953,206.81675720214844,211.6902008056641,208.12355041503903,203.34837341308597,203.8592834472656,208.2218170166016,208.0351104736328,209.1159210205078,213.7830352783203,221.80064392089844,217.11387634277344,218.00799560546875,216.73068237304688,214.86383056640625,214.44134521484372,219.01019287109372,224.0408477783203,221.623779296875,214.5789031982422,219.9632568359375,219.5407867431641,220.9556427001953,0,25,12.439507083094055,25
2018-12-18,150.52847290039062,148.51177978515625,145.12396240234375,144.086669921875,141.71710205078125,147.53158569335938,147.2080535888672,147.94081115722656,149.8440399169922,150.28179931640625,154.973388671875,151.12876892089844,153.34605407714844,152.2802734375,156.4769287109375,157.0860137939453,151.70924377441406,151.0431365966797,152.5276641845703,154.58319091796875,158.23744201660156,159.50314331054688,156.19146728515625,156.3817901611328,148.74969482421875,145.8091278076172,147.36984252929688,147.87420654296875,151.3476104736328,151.49990844726562,151.3476104736328,4,21,12.550384535376953,17
2018-09-25,159.16598510742188,161.07801818847656,161.5155792236328,160.12673950195312,161.3348846435547,160.1933135986328,159.43231201171875,157.63442993164062,157.74859619140625,160.15528869628906,160.65945434570312,155.21820068359375,153.19198608398438,157.0731964111328,158.79498291015625,160.164794921875,151.80316162109375,154.28594970703125,156.3216552734375,156.74020385742188,155.97921752929688,151.4226531982422,155.21820068359375,156.5309600830078,156.83534240722656,156.93048095703125,151.974365234375,155.5416259765625,156.95904541015625,157.0636444091797,159.8984832763672,21,30,5.597465041791642,9
2018-06-12,127.02752685546876,126.11502075195312,126.8944320678711,130.3733673095703,131.3999481201172,131.4569549560547,132.2744140625,132.65476989746094,132.0366668701172,130.53416442871094,130.34400939941406,127.78601837158205,128.48020935058594,129.04124450683594,128.09030151367188,128.38510131835938,129.1934356689453,130.43910217285156,134.0336151123047,133.7483367919922,132.25535583496094,131.9796142578125,132.5026397705078,132.8164520263672,133.39649963378906,133.10171508789062,136.33486938476562,135.6692352294922,137.5615997314453,133.12069702148438,133.57720947265625,1,28,9.076301071230578,27
2018-03-20,108.54039764404295,109.48091888427734,106.18260955810548,105.35565948486328,109.09121704101562,109.31934356689452,110.24134826660156,112.68419647216795,106.39173126220705,106.37271118164062,108.81555938720705,110.63106536865234,106.37271118164062,104.88990020751952,106.59136962890624,105.44121551513672,105.09901428222656,101.33496856689452,101.18287658691406,102.84628295898438,102.07636260986328,99.9757308959961,98.62598419189452,100.29888916015624,101.63912963867188,102.48509979248048,107.57988739013672,110.58352661132812,108.78704833984376,109.8611297607422,110.1653060913086,22,27,12.124129880588129,5
2017-12-12,97.8215560913086,97.31834411621094,95.13459777832033,95.60933685302734,97.51773071289062,94.68836975097656,93.6059799194336,95.12605285644533,95.52505493164062,96.86459350585938,94.7840347290039,94.72702026367188,94.70802307128906,100.78819274902344,101.70022583007812,105.45281982421876,106.57384490966795,105.82331848144533,104.9683074951172,105.06330108642578,107.30536651611328,110.14593505859376,108.2079086303711,109.58541870117188,109.75643157958984,111.17198181152344,112.1314926147461,113.14802551269533,114.94358825683594,114.8770523071289,117.4611587524414,6,30,25.484674006446916,24
2017-06-13,124.83596801757812,123.84962463378906,124.38072967529295,123.4418487548828,122.9107666015625,117.20145416259766,113.96590423583984,114.52571868896484,113.61483001708984,115.55996704101562,115.72126007080078,110.73981475830078,110.11358642578124,110.62594604492188,112.35285949707033,99.8281021118164,97.88296508789062,96.71588134765624,95.99473571777344,95.12181091308594,95.77654266357422,97.93990325927734,96.82023620605467,96.53558349609376,95.16927337646484,95.71009063720705,97.94937133789062,99.88501739501952,97.89242553710938,99.90399169921876,101.24188232421876,19,30,6.433930717240883,11
